configured_pre_decode_ber,observed_pre_decode_ber,post_decode_ber,iterations,trial,noise_seed,blocks,error_model,decoder_iterations,inserted_errors,success,incorrect_codewords,incorrect_bits
0.0104,0.009796142578125,0.0025634765625,2,19,1018,1,random_probability,2,642,False,69,168
0.0104,0.009796142578125,0.001434326171875,3,19,1018,1,random_probability,3,642,False,46,94
0.0104,0.009796142578125,0.00054931640625,4,19,1018,1,random_probability,4,642,False,20,36
0.0104,0.009796142578125,0.0,5,19,1018,1,random_probability,5,642,True,0,0
0.0104,0.0101165771484375,0.005126953125,1,20,1019,1,random_probability,1,663,False,123,336
0.0104,0.0101165771484375,0.0032501220703125,2,20,1019,1,random_probability,2,663,False,81,213
0.0104,0.0101165771484375,0.0022735595703125,3,20,1019,1,random_probability,3,663,False,52,149
0.0104,0.0101165771484375,0.0016326904296875,4,20,1019,1,random_probability,4,663,False,41,107
0.0104,0.0101165771484375,0.000946044921875,5,20,1019,1,random_probability,5,663,False,29,62
0.0104,0.0110931396484375,0.0064239501953125,1,21,1020,1,random_probability,1,727,False,152,421
0.0104,0.0110931396484375,0.0047149658203125,2,21,1020,1,random_probability,2,727,False,107,309
0.0104,0.0110931396484375,0.003875732421875,3,21,1020,1,random_probability,3,727,False,90,254
0.0104,0.0110931396484375,0.0037078857421875,4,21,1020,1,random_probability,4,727,False,89,243
0.0104,0.0110931396484375,0.00347900390625,5,21,1020,1,random_probability,5,727,False,85,228
0.0104,0.01031494140625,0.005645751953125,1,22,1021,1,random_probability,1,676,False,140,370
0.0104,0.01031494140625,0.00323486328125,2,22,1021,1,random_probability,2,676,False,81,212
0.0104,0.01031494140625,0.0020904541015625,3,22,1021,1,random_probability,3,676,False,53,137
0.0104,0.01031494140625,0.001129150390625,4,22,1021,1,random_probability,4,676,False,31,74
0.0104,0.01031494140625,0.00030517578125,5,22,1021,1,random_probability,5,676,False,12,20
0.0104,0.0103607177734375,0.0059051513671875,1,23,1022,1,random_probability,1,679,False,143,387
0.0104,0.0103607177734375,0.00396728515625,2,23,1022,1,random_probability,2,679,False,92,260
0.0104,0.0103607177734375,0.0026397705078125,3,23,1022,1,random_probability,3,679,False,66,173
0.0104,0.0103607177734375,0.001312255859375,4,23,1022,1,random_probability,4,679,False,35,86
0.0104,0.0103607177734375,0.0005950927734375,5,23,1022,1,random_probability,5,679,False,19,39
0.0104,0.009490966796875,0.004425048828125,1,24,1023,1,random_probability,1,622,False,116,290
0.0104,0.009490966796875,0.00177001953125,2,24,1023,1,random_probability,2,622,False,53,116
0.0104,0.009490966796875,0.00042724609375,3,24,1023,1,random_probability,3,622,False,14,28
0.0104,0.009490966796875,0.0,4,24,1023,1,random_probability,4,622,True,0,0
0.0104,0.009490966796875,0.0,5,24,1023,1,random_probability,5,622,True,0,0
0.0104,0.0098114013671875,0.005706787109375,1,25,1024,1,random_probability,1,643,False,137,374
0.0104,0.0098114013671875,0.003875732421875,2,25,1024,1,random_probability,2,643,False,93,254
0.0104,0.0098114013671875,0.0033111572265625,3,25,1024,1,random_probability,3,643,False,81,217
0.0104,0.0098114013671875,0.0030517578125,4,25,1024,1,random_probability,4,643,False,72,200
0.0104,0.0098114013671875,0.0028228759765625,5,25,1024,1,random_probability,5,643,False,68,185
0.0104,0.01080322265625,0.0064544677734375,1,26,1025,1,random_probability,1,708,False,139,423
0.0104,0.01080322265625,0.004730224609375,2,26,1025,1,random_probability,2,708,False,103,310
0.0104,0.01080322265625,0.003875732421875,3,26,1025,1,random_probability,3,708,False,86,254
0.0104,0.01080322265625,0.0033416748046875,4,26,1025,1,random_probability,4,708,False,74,219
0.0104,0.01080322265625,0.0029754638671875,5,26,1025,1,random_probability,5,708,False,67,195
0.0104,0.0100250244140625,0.004974365234375,1,27,1026,1,random_probability,1,657,False,127,326
0.0104,0.0100250244140625,0.00299072265625,2,27,1026,1,random_probability,2,657,False,70,196
0.0104,0.0100250244140625,0.002105712890625,3,27,1026,1,random_probability,3,657,False,53,138
0.0104,0.0100250244140625,0.0011444091796875,4,27,1026,1,random_probability,4,657,False,27,75
0.0104,0.0100250244140625,0.00048828125,5,27,1026,1,random_probability,5,657,False,16,32
0.0104,0.0101776123046875,0.00543212890625,1,28,1027,1,random_probability,1,667,False,138,356
0.0104,0.0101776123046875,0.003387451171875,2,28,1027,1,random_probability,2,667,False,94,222
0.0104,0.0101776123046875,0.0016326904296875,3,28,1027,1,random_probability,3,667,False,47,107
0.0104,0.0101776123046875,0.0005340576171875,4,28,1027,1,random_probability,4,667,False,17,35
0.0104,0.0101776123046875,0.00018310546875,5,28,1027,1,random_probability,5,667,False,5,12
0.0104,0.0107879638671875,0.006805419921875,1,29,1028,1,random_probability,1,707,False,147,446
0.0104,0.0107879638671875,0.0057373046875,2,29,1028,1,random_probability,2,707,False,120,376
0.0104,0.0107879638671875,0.00543212890625,3,29,1028,1,random_probability,3,707,False,112,356
0.0104,0.0107879638671875,0.005279541015625,4,29,1028,1,random_probability,4,707,False,111,346
0.0104,0.0107879638671875,0.00506591796875,5,29,1028,1,random_probability,5,707,False,106,332
0.0104,0.0113677978515625,0.006988525390625,1,30,1029,1,random_probability,1,745,False,144,458
0.0104,0.0113677978515625,0.0055694580078125,2,30,1029,1,random_probability,2,745,False,113,365
0.0104,0.0113677978515625,0.0050506591796875,3,30,1029,1,random_probability,3,745,False,106,331
0.0104,0.0113677978515625,0.0046234130859375,4,30,1029,1,random_probability,4,745,False,97,303
0.0104,0.0113677978515625,0.00421142578125,5,30,1029,1,random_probability,5,745,False,92,276
0.0104,0.010406494140625,0.0059661865234375,1,31,1030,1,random_probability,1,682,False,153,391
0.0104,0.010406494140625,0.0039520263671875,2,31,1030,1,random_probability,2,682,False,100,259
0.0104,0.010406494140625,0.0026397705078125,3,31,1030,1,random_probability,3,682,False,73,173
0.0104,0.010406494140625,0.0018157958984375,4,31,1030,1,random_probability,4,682,False,48,119
0.0104,0.010406494140625,0.0012054443359375,5,31,1030,1,random_probability,5,682,False,29,79
0.0104,0.0106658935546875,0.006317138671875,1,32,1031,1,random_probability,1,699,False,150,414
0.0104,0.0106658935546875,0.0041961669921875,2,32,1031,1,random_probability,2,699,False,103,275
0.0104,0.0106658935546875,0.0032958984375,3,32,1031,1,random_probability,3,699,False,82,216
0.0104,0.0106658935546875,0.00250244140625,4,32,1031,1,random_probability,4,699,False,67,164
0.0104,0.0106658935546875,0.0017852783203125,5,32,1031,1,random_probability,5,699,False,52,117
0.0104,0.0107269287109375,0.0064697265625,1,33,1032,1,random_probability,1,703,False,156,424
0.0104,0.0107269287109375,0.0042877197265625,2,33,1032,1,random_probability,2,703,False,103,281
0.0104,0.0107269287109375,0.002960205078125,3,33,1032,1,random_probability,3,703,False,72,194
0.0104,0.0107269287109375,0.00213623046875,4,33,1032,1,random_probability,4,703,False,51,140
0.0104,0.0107269287109375,0.0017852783203125,5,33,1032,1,random_probability,5,703,False,41,117
0.0104,0.0103302001953125,0.00555419921875,1,34,1033,1,random_probability,1,677,False,141,364
0.0104,0.0103302001953125,0.0032806396484375,2,34,1033,1,random_probability,2,677,False,80,215
0.0104,0.0103302001953125,0.0021209716796875,3,34,1033,1,random_probability,3,677,False,55,139
0.0104,0.0103302001953125,0.001068115234375,4,34,1033,1,random_probability,4,677,False,32,70
0.0104,0.0103302001953125,0.0002899169921875,5,34,1033,1,random_probability,5,677,False,11,19
0.0104,0.0109710693359375,0.00732421875,1,35,1034,1,random_probability,1,719,False,161,480
0.0104,0.0109710693359375,0.0053558349609375,2,35,1034,1,random_probability,2,719,False,112,351
0.0104,0.0109710693359375,0.004638671875,3,35,1034,1,random_probability,3,719,False,101,304
0.0104,0.0109710693359375,0.0041351318359375,4,35,1034,1,random_probability,4,719,False,88,271
0.0104,0.0109710693359375,0.0038604736328125,5,35,1034,1,random_probability,5,719,False,82,253
0.0104,0.01025390625,0.0055084228515625,1,36,1035,1,random_probability,1,672,False,141,361
0.0104,0.01025390625,0.003082275390625,2,36,1035,1,random_probability,2,672,False,81,202
0.0104,0.01025390625,0.0015869140625,3,36,1035,1,random_probability,3,672,False,46,104
0.0104,0.01025390625,0.000457763671875,4,36,1035,1,random_probability,4,672,False,20,30
0.0104,0.01025390625,0.0,5,36,1035,1,random_probability,5,672,True,0,0
0.0104,0.010589599609375,0.006622314453125,1,37,1036,1,random_probability,1,694,False,153,434
0.0104,0.010589599609375,0.0041351318359375,2,37,1036,1,random_probability,2,694,False,95,271
0.0104,0.010589599609375,0.0028228759765625,3,37,1036,1,random_probability,3,694,False,66,185
0.0104,0.010589599609375,0.0019378662109375,4,37,1036,1,random_probability,4,694,False,47,127
0.0104,0.010589599609375,0.00091552734375,5,37,1036,1,random_probability,5,694,False,29,60
0.0104,0.0105133056640625,0.0058441162109375,1,38,1037,1,random_probability,1,689,False,145,383
0.0104,0.0105133056640625,0.0041046142578125,2,38,1037,1,random_probability,2,689,False,92,269
0.0104,0.0105133056640625,0.0031585693359375,3,38,1037,1,random_probability,3,689,False,75,207
0.0104,0.0105133056640625,0.0023040771484375,4,38,1037,1,random_probability,4,689,False,57,151
0.0104,0.0105133056640625,0.0017547607421875,5,38,1037,1,random_probability,5,689,False,45,115
0.0104,0.0105438232421875,0.006256103515625,1,39,1038,1,random_probability,1,691,False,145,410
0.0104,0.0105438232421875,0.004241943359375,2,39,1038,1,random_probability,2,691,False,101,278
0.0104,0.0105438232421875,0.0032958984375,3,39,1038,1,random_probability,3,691,False,79,216
0.0104,0.0105438232421875,0.0027923583984375,4,39,1038,1,random_probability,4,691,False,69,183
0.0104,0.0105438232421875,0.002288818359375,5,39,1038,1,random_probability,5,691,False,55,150
0.0104,0.0107269287109375,0.0063323974609375,1,40,1039,1,random_probability,1,703,False,144,415
0.0104,0.0107269287109375,0.0045623779296875,2,40,1039,1,random_probability,2,703,False,104,299
0.0104,0.0107269287109375,0.00384521484375,3,40,1039,1,random_probability,3,703,False,93,252
0.0104,0.0107269287109375,0.0030517578125,4,40,1039,1,random_probability,4,703,False,76,200
0.0104,0.0107269287109375,0.0027008056640625,5,40,1039,1,random_probability,5,703,False,67,177
0.0104,0.0103912353515625,0.0056610107421875,1,41,1040,1,random_probability,1,681,False,136,371
0.0104,0.0103912353515625,0.003326416015625,2,41,1040,1,random_probability,2,681,False,82,218
0.0104,0.0103912353515625,0.0021820068359375,3,41,1040,1,random_probability,3,681,False,53,143
0.0104,0.0103912353515625,0.00146484375,4,41,1040,1,random_probability,4,681,False,41,96
0.0104,0.0103912353515625,0.00091552734375,5,41,1040,1,random_probability,5,681,False,27,60
0.0104,0.010711669921875,0.00634765625,1,42,1041,1,random_probability,1,702,False,148,416
0.0104,0.010711669921875,0.004669189453125,2,42,1041,1,random_probability,2,702,False,107,306
0.0104,0.010711669921875,0.003692626953125,3,42,1041,1,random_probability,3,702,False,90,242
0.0104,0.010711669921875,0.0030059814453125,4,42,1041,1,random_probability,4,702,False,75,197
0.0104,0.010711669921875,0.002532958984375,5,42,1041,1,random_probability,5,702,False,66,166
0.0104,0.0110321044921875,0.0070648193359375,1,43,1042,1,random_probability,1,723,False,152,463
0.0104,0.0110321044921875,0.0054473876953125,2,43,1042,1,random_probability,2,723,False,115,357
0.0104,0.0110321044921875,0.004547119140625,3,43,1042,1,random_probability,3,723,False,94,298
0.0104,0.0110321044921875,0.00396728515625,4,43,1042,1,random_probability,4,723,False,83,260
0.0104,0.0110321044921875,0.0037384033203125,5,43,1042,1,random_probability,5,723,False,80,245
0.0104,0.01116943359375,0.007080078125,1,44,1043,1,random_probability,1,732,False,154,464
0.0104,0.01116943359375,0.0055694580078125,2,44,1043,1,random_probability,2,732,False,121,365
0.0104,0.01116943359375,0.005096435546875,3,44,1043,1,random_probability,3,732,False,108,334
0.0104,0.01116943359375,0.005126953125,4,44,1043,1,random_probability,4,732,False,108,336
0.0104,0.01116943359375,0.0050811767578125,5,44,1043,1,random_probability,5,732,False,108,333
0.0104,0.0107574462890625,0.006561279296875,1,45,1044,1,random_probability,1,705,False,152,430
0.0104,0.0107574462890625,0.00439453125,2,45,1044,1,random_probability,2,705,False,96,288
0.0104,0.0107574462890625,0.0037384033203125,3,45,1044,1,random_probability,3,705,False,89,245
0.0104,0.0107574462890625,0.0032196044921875,4,45,1044,1,random_probability,4,705,False,77,211
0.0104,0.0107574462890625,0.0028076171875,5,45,1044,1,random_probability,5,705,False,68,184
0.0104,0.011199951171875,0.008087158203125,1,46,1045,1,random_probability,1,734,False,172,530
0.0104,0.011199951171875,0.0067291259765625,2,46,1045,1,random_probability,2,734,False,137,441
0.0104,0.011199951171875,0.006378173828125,3,46,1045,1,random_probability,3,734,False,126,418
0.0104,0.011199951171875,0.0063629150390625,4,46,1045,1,random_probability,4,734,False,126,417
0.0104,0.011199951171875,0.0063629150390625,5,46,1045,1,random_probability,5,734,False,126,417
0.0104,0.01104736328125,0.0063323974609375,1,47,1046,1,random_probability,1,724,False,145,415
0.0104,0.01104736328125,0.004302978515625,2,47,1046,1,random_probability,2,724,False,104,282
0.0104,0.01104736328125,0.00323486328125,3,47,1046,1,random_probability,3,724,False,77,212
0.0104,0.01104736328125,0.0025634765625,4,47,1046,1,random_probability,4,724,False,63,168
0.0104,0.01104736328125,0.00177001953125,5,47,1046,1,random_probability,5,724,False,48,116
0.0104,0.010284423828125,0.0050811767578125,1,48,1047,1,random_probability,1,674,False,134,333
0.0104,0.010284423828125,0.0025634765625,2,48,1047,1,random_probability,2,674,False,71,168
0.0104,0.010284423828125,0.001190185546875,3,48,1047,1,random_probability,3,674,False,32,78
0.0104,0.010284423828125,0.0005035400390625,4,48,1047,1,random_probability,4,674,False,19,33
0.0104,0.010284423828125,4.57763671875e-05,5,48,1047,1,random_probability,5,674,False,3,3
0.0104,0.01080322265625,0.0066375732421875,1,49,1048,1,random_probability,1,708,False,150,435
0.0104,0.01080322265625,0.004730224609375,2,49,1048,1,random_probability,2,708,False,106,310
0.0104,0.01080322265625,0.0037994384765625,3,49,1048,1,random_probability,3,708,False,84,249
0.0104,0.01080322265625,0.00341796875,4,49,1048,1,random_probability,4,708,False,76,224
0.0104,0.01080322265625,0.0032501220703125,5,49,1048,1,random_probability,5,708,False,73,213
0.0104,0.0091400146484375,0.0041046142578125,1,50,1049,1,random_probability,1,599,False,116,269
0.0104,0.0091400146484375,0.0021209716796875,2,50,1049,1,random_probability,2,599,False,58,139
0.0104,0.0091400146484375,0.001190185546875,3,50,1049,1,random_probability,3,599,False,36,78
0.0104,0.0091400146484375,0.000244140625,4,50,1049,1,random_probability,4,599,False,10,16
0.0104,0.0091400146484375,0.0,5,50,1049,1,random_probability,5,599,True,0,0
0.0105,0.010223388671875,0.0046844482421875,1,1,1000,1,random_probability,1,670,False,131,307
0.0105,0.010223388671875,0.0020294189453125,2,1,1000,1,random_probability,2,670,False,58,133
0.0105,0.010223388671875,0.00079345703125,3,1,1000,1,random_probability,3,670,False,27,52
0.0105,0.010223388671875,9.1552734375e-05,4,1,1000,1,random_probability,4,670,False,4,6
0.0105,0.010223388671875,0.0,5,1,1000,1,random_probability,5,670,True,0,0
0.0105,0.01116943359375,0.007110595703125,1,2,1001,1,random_probability,1,732,False,152,466
0.0105,0.01116943359375,0.005645751953125,2,2,1001,1,random_probability,2,732,False,112,370
0.0105,0.01116943359375,0.005218505859375,3,2,1001,1,random_probability,3,732,False,105,342
0.0105,0.01116943359375,0.0050048828125,4,2,1001,1,random_probability,4,732,False,98,328
0.0105,0.01116943359375,0.0048065185546875,5,2,1001,1,random_probability,5,732,False,94,315
0.0105,0.0102386474609375,0.0056915283203125,1,3,1002,1,random_probability,1,671,False,137,373
0.0105,0.0102386474609375,0.0034637451171875,2,3,1002,1,random_probability,2,671,False,83,227
0.0105,0.0102386474609375,0.0023193359375,3,3,1002,1,random_probability,3,671,False,59,152
0.0105,0.0102386474609375,0.001556396484375,4,3,1002,1,random_probability,4,671,False,40,102
0.0105,0.0102386474609375,0.00079345703125,5,3,1002,1,random_probability,5,671,False,23,52
0.0105,0.01068115234375,0.006561279296875,1,4,1003,1,random_probability,1,700,False,137,430
0.0105,0.01068115234375,0.0051422119140625,2,4,1003,1,random_probability,2,700,False,105,337
0.0105,0.01068115234375,0.0045013427734375,3,4,1003,1,random_probability,3,700,False,90,295
0.0105,0.01068115234375,0.0040130615234375,4,4,1003,1,random_probability,4,700,False,82,263
0.0105,0.01068115234375,0.0036468505859375,5,4,1003,1,random_probability,5,700,False,74,239
0.0105,0.0109405517578125,0.006805419921875,1,5,1004,1,random_probability,1,717,False,158,446
0.0105,0.0109405517578125,0.0052947998046875,2,5,1004,1,random_probability,2,717,False,114,347
0.0105,0.0109405517578125,0.0043792724609375,3,5,1004,1,random_probability,3,717,False,98,287
0.0105,0.0109405517578125,0.0036773681640625,4,5,1004,1,random_probability,4,717,False,86,241
0.0105,0.0109405517578125,0.0031280517578125,5,5,1004,1,random_probability,5,717,False,74,205
0.0105,0.01019287109375,0.005157470703125,1,6,1005,1,random_probability,1,668,False,134,338
0.0105,0.01019287109375,0.00299072265625,2,6,1005,1,random_probability,2,668,False,78,196
0.0105,0.01019287109375,0.001739501953125,3,6,1005,1,random_probability,3,668,False,48,114
0.0105,0.01019287109375,0.0008697509765625,4,6,1005,1,random_probability,4,668,False,26,57
0.0105,0.01019287109375,0.0002288818359375,5,6,1005,1,random_probability,5,668,False,8,15
0.0105,0.0102691650390625,0.005645751953125,1,7,1006,1,random_probability,1,673,False,141,370
0.0105,0.0102691650390625,0.003326416015625,2,7,1006,1,random_probability,2,673,False,80,218
0.0105,0.0102691650390625,0.00238037109375,3,7,1006,1,random_probability,3,673,False,60,156
0.0105,0.0102691650390625,0.001678466796875,4,7,1006,1,random_probability,4,673,False,42,110
0.0105,0.0102691650390625,0.001068115234375,5,7,1006,1,random_probability,5,673,False,27,70
0.0105,0.010009765625,0.005035400390625,1,8,1007,1,random_probability,1,656,False,129,330
0.0105,0.010009765625,0.00262451171875,2,8,1007,1,random_probability,2,656,False,69,172
0.0105,0.010009765625,0.0010833740234375,3,8,1007,1,random_probability,3,656,False,41,71
0.0105,0.010009765625,9.1552734375e-05,4,8,1007,1,random_probability,4,656,False,5,6
0.0105,0.010009765625,0.0,5,8,1007,1,random_probability,5,656,True,0,0
0.0105,0.0107269287109375,0.0070648193359375,1,9,1008,1,random_probability,1,703,False,151,463
0.0105,0.0107269287109375,0.0052642822265625,2,9,1008,1,random_probability,2,703,False,109,345
0.0105,0.0107269287109375,0.004302978515625,3,9,1008,1,random_probability,3,703,False,92,282
0.0105,0.0107269287109375,0.0037384033203125,4,9,1008,1,random_probability,4,703,False,81,245
0.0105,0.0107269287109375,0.00341796875,5,9,1008,1,random_probability,5,703,False,74,224
0.0105,0.0105743408203125,0.0057373046875,1,10,1009,1,random_probability,1,693,False,133,376
0.0105,0.0105743408203125,0.0036163330078125,2,10,1009,1,random_probability,2,693,False,85,237
0.0105,0.0105743408203125,0.0025177001953125,3,10,1009,1,random_probability,3,693,False,61,165
0.0105,0.0105743408203125,0.001983642578125,4,10,1009,1,random_probability,4,693,False,50,130
0.0105,0.0105743408203125,0.0012054443359375,5,10,1009,1,random_probability,5,693,False,35,79
0.0105,0.0101470947265625,0.005157470703125,1,11,1010,1,random_probability,1,665,False,132,338
0.0105,0.0101470947265625,0.0029449462890625,2,11,1010,1,random_probability,2,665,False,72,193
0.0105,0.0101470947265625,0.002044677734375,3,11,1010,1,random_probability,3,665,False,48,134
0.0105,0.0101470947265625,0.0016021728515625,4,11,1010,1,random_probability,4,665,False,39,105
0.0105,0.0101470947265625,0.001129150390625,5,11,1010,1,random_probability,5,665,False,30,74
0.0105,0.010284423828125,0.005706787109375,1,12,1011,1,random_probability,1,674,False,142,374
0.0105,0.010284423828125,0.0039520263671875,2,12,1011,1,random_probability,2,674,False,96,259
0.0105,0.010284423828125,0.00286865234375,3,12,1011,1,random_probability,3,674,False,69,188
0.0105,0.010284423828125,0.0020904541015625,4,12,1011,1,random_probability,4,674,False,51,137
0.0105,0.010284423828125,0.0013275146484375,5,12,1011,1,random_probability,5,674,False,35,87
0.0105,0.010528564453125,0.006500244140625,1,13,1012,1,random_probability,1,690,False,147,426
0.0105,0.010528564453125,0.0047149658203125,2,13,1012,1,random_probability,2,690,False,106,309
0.0105,0.010528564453125,0.0039215087890625,3,13,1012,1,random_probability,3,690,False,85,257
0.0105,0.010528564453125,0.00360107421875,4,13,1012,1,random_probability,4,690,False,80,236
0.0105,0.010528564453125,0.003509521484375,5,13,1012,1,random_probability,5,690,False,78,230
0.0105,0.010955810546875,0.0073699951171875,1,14,1013,1,random_probability,1,718,False,165,483
0.0105,0.010955810546875,0.00555419921875,2,14,1013,1,random_probability,2,718,False,112,364
0.0105,0.010955810546875,0.0049591064453125,3,14,1013,1,random_probability,3,718,False,93,325
0.0105,0.010955810546875,0.0047149658203125,4,14,1013,1,random_probability,4,718,False,90,309
0.0105,0.010955810546875,0.0047149658203125,5,14,1013,1,random_probability,5,718,False,90,309
0.0105,0.0110931396484375,0.006500244140625,1,15,1014,1,random_probability,1,727,False,144,426
0.0105,0.0110931396484375,0.0051422119140625,2,15,1014,1,random_probability,2,727,False,105,337
0.0105,0.0110931396484375,0.004608154296875,3,15,1014,1,random_probability,3,727,False,97,302
0.0105,0.0110931396484375,0.0045318603515625,4,15,1014,1,random_probability,4,727,False,96,297
0.0105,0.0110931396484375,0.0045318603515625,5,15,1014,1,random_probability,5,727,False,96,297
0.0105,0.01025390625,0.006072998046875,1,16,1015,1,random_probability,1,672,False,144,398
0.0105,0.01025390625,0.0041656494140625,2,16,1015,1,random_probability,2,672,False,99,273
0.0105,0.01025390625,0.0028228759765625,3,16,1015,1,random_probability,3,672,False,68,185
0.0105,0.01025390625,0.002471923828125,4,16,1015,1,random_probability,4,672,False,60,162
0.0105,0.01025390625,0.00189208984375,5,16,1015,1,random_probability,5,672,False,50,124
0.0105,0.010498046875,0.006591796875,1,17,1016,1,random_probability,1,688,False,151,432
0.0105,0.010498046875,0.0048370361328125,2,17,1016,1,random_probability,2,688,False,104,317
0.0105,0.010498046875,0.0041351318359375,3,17,1016,1,random_probability,3,688,False,92,271
0.0105,0.010498046875,0.003692626953125,4,17,1016,1,random_probability,4,688,False,77,242
0.0105,0.010498046875,0.00360107421875,5,17,1016,1,random_probability,5,688,False,75,236
0.0105,0.010894775390625,0.006805419921875,1,18,1017,1,random_probability,1,714,False,143,446
0.0105,0.010894775390625,0.0052490234375,2,18,1017,1,random_probability,2,714,False,103,344
0.0105,0.010894775390625,0.0047607421875,3,18,1017,1,random_probability,3,714,False,96,312
0.0105,0.010894775390625,0.0046234130859375,4,18,1017,1,random_probability,4,714,False,93,303
0.0105,0.010894775390625,0.004669189453125,5,18,1017,1,random_probability,5,714,False,95,306
0.0105,0.0098876953125,0.0049591064453125,1,19,1018,1,random_probability,1,648,False,127,325
0.0105,0.0098876953125,0.0025634765625,2,19,1018,1,random_probability,2,648,False,69,168
0.0105,0.0098876953125,0.001434326171875,3,19,1018,1,random_probability,3,648,False,46,94
0.0105,0.0098876953125,0.0005035400390625,4,19,1018,1,random_probability,4,648,False,20,33
0.0105,0.0098876953125,0.0,5,19,1018,1,random_probability,5,648,True,0,0
0.0105,0.01025390625,0.0053863525390625,1,20,1019,1,random_probability,1,672,False,126,353
0.0105,0.01025390625,0.0032806396484375,2,20,1019,1,random_probability,2,672,False,80,215
0.0105,0.01025390625,0.00244140625,3,20,1019,1,random_probability,3,672,False,55,160
0.0105,0.01025390625,0.0019989013671875,4,20,1019,1,random_probability,4,672,False,47,131
0.0105,0.01025390625,0.0015716552734375,5,20,1019,1,random_probability,5,672,False,39,103
0.0105,0.0112152099609375,0.0065460205078125,1,21,1020,1,random_probability,1,735,False,153,429
0.0105,0.0112152099609375,0.0047454833984375,2,21,1020,1,random_probability,2,735,False,107,311
0.0105,0.0112152099609375,0.003875732421875,3,21,1020,1,random_probability,3,735,False,91,254
0.0105,0.0112152099609375,0.0035247802734375,4,21,1020,1,random_probability,4,735,False,84,231
0.0105,0.0112152099609375,0.0032196044921875,5,21,1020,1,random_probability,5,735,False,77,211
0.0105,0.010406494140625,0.0056304931640625,1,22,1021,1,random_probability,1,682,False,140,369
0.0105,0.010406494140625,0.0031890869140625,2,22,1021,1,random_probability,2,682,False,79,209
0.0105,0.010406494140625,0.0020904541015625,3,22,1021,1,random_probability,3,682,False,53,137
0.0105,0.010406494140625,0.001129150390625,4,22,1021,1,random_probability,4,682,False,31,74
0.0105,0.010406494140625,0.00030517578125,5,22,1021,1,random_probability,5,682,False,12,20
0.0105,0.0104522705078125,0.0059967041015625,1,23,1022,1,random_probability,1,685,False,143,393
0.0105,0.0104522705078125,0.003997802734375,2,23,1022,1,random_probability,2,685,False,92,262
0.0105,0.0104522705078125,0.002593994140625,3,23,1022,1,random_probability,3,685,False,65,170
0.0105,0.0104522705078125,0.0012969970703125,4,23,1022,1,random_probability,4,685,False,37,85
0.0105,0.0104522705078125,0.0005645751953125,5,23,1022,1,random_probability,5,685,False,17,37
0.0105,0.0095977783203125,0.004608154296875,1,24,1023,1,random_probability,1,629,False,120,302
0.0105,0.0095977783203125,0.0019989013671875,2,24,1023,1,random_probability,2,629,False,61,131
0.0105,0.0095977783203125,0.0006256103515625,3,24,1023,1,random_probability,3,629,False,22,41
0.0105,0.0095977783203125,4.57763671875e-05,4,24,1023,1,random_probability,4,629,False,3,3
0.0105,0.0095977783203125,0.0,5,24,1023,1,random_probability,5,629,True,0,0
0.0105,0.0099639892578125,0.0059814453125,1,25,1024,1,random_probability,1,653,False,139,392
0.0105,0.0099639892578125,0.0041961669921875,2,25,1024,1,random_probability,2,653,False,95,275
0.0105,0.0099639892578125,0.0036163330078125,3,25,1024,1,random_probability,3,653,False,80,237
0.0105,0.0099639892578125,0.00341796875,4,25,1024,1,random_probability,4,653,False,74,224
0.0105,0.0099639892578125,0.0032806396484375,5,25,1024,1,random_probability,5,653,False,73,215
0.0105,0.0108642578125,0.0065155029296875,1,26,1025,1,random_probability,1,712,False,143,427
0.0105,0.0108642578125,0.004547119140625,2,26,1025,1,random_probability,2,712,False,100,298
0.0105,0.0108642578125,0.003631591796875,3,26,1025,1,random_probability,3,712,False,81,238
0.0105,0.0108642578125,0.00299072265625,4,26,1025,1,random_probability,4,712,False,68,196
0.0105,0.0108642578125,0.0024871826171875,5,26,1025,1,random_probability,5,712,False,55,163
0.0105,0.010101318359375,0.005218505859375,1,27,1026,1,random_probability,1,662,False,128,342
0.0105,0.010101318359375,0.0032958984375,2,27,1026,1,random_probability,2,662,False,77,216
0.0105,0.010101318359375,0.0023956298828125,3,27,1026,1,random_probability,3,662,False,60,157
0.0105,0.010101318359375,0.001556396484375,4,27,1026,1,random_probability,4,662,False,39,102
0.0105,0.010101318359375,0.000946044921875,5,27,1026,1,random_probability,5,662,False,28,62
0.0105,0.0102386474609375,0.0054779052734375,1,28,1027,1,random_probability,1,671,False,139,359
0.0105,0.0102386474609375,0.0035400390625,2,28,1027,1,random_probability,2,671,False,96,232
0.0105,0.0102386474609375,0.0019989013671875,3,28,1027,1,random_probability,3,671,False,57,131
0.0105,0.0102386474609375,0.0009002685546875,4,28,1027,1,random_probability,4,671,False,28,59
0.0105,0.0102386474609375,0.00018310546875,5,28,1027,1,random_probability,5,671,False,5,12
0.0105,0.0109100341796875,0.006988525390625,1,29,1028,1,random_probability,1,715,False,150,458
0.0105,0.0109100341796875,0.0057525634765625,2,29,1028,1,random_probability,2,715,False,121,377
0.0105,0.0109100341796875,0.00537109375,3,29,1028,1,random_probability,3,715,False,114,352
0.0105,0.0109100341796875,0.00506591796875,4,29,1028,1,random_probability,4,715,False,105,332
0.0105,0.0109100341796875,0.0048370361328125,5,29,1028,1,random_probability,5,715,False,99,317
